Search_method Problem Max_evals Run Score
random_search knapPI_13_200_1000_4 10000 93 -23787
random_search knapPI_13_200_1000_4 10000 94 -24357
random_search knapPI_13_200_1000_4 10000 95 -25086
random_search knapPI_13_200_1000_4 10000 96 -24621
random_search knapPI_13_200_1000_4 10000 97 -24750
random_search knapPI_13_200_1000_4 10000 98 -24681
random_search knapPI_13_200_1000_4 10000 99 -24024
random_search knapPI_16_200_1000_4 10000 0 -34844
random_search knapPI_16_200_1000_4 10000 1 -37642
random_search knapPI_16_200_1000_4 10000 2 -38609
random_search knapPI_16_200_1000_4 10000 3 -36733
random_search knapPI_16_200_1000_4 10000 4 -36124
random_search knapPI_16_200_1000_4 10000 5 -36786
random_search knapPI_16_200_1000_4 10000 6 -35858
random_search knapPI_16_200_1000_4 10000 7 -36115
random_search knapPI_16_200_1000_4 10000 8 -39018
random_search knapPI_16_200_1000_4 10000 9 -37395
random_search knapPI_16_200_1000_4 10000 10 -36160
random_search knapPI_16_200_1000_4 10000 11 -35852
random_search knapPI_16_200_1000_4 10000 12 -37099
random_search knapPI_16_200_1000_4 10000 13 -37844
random_search knapPI_16_200_1000_4 10000 14 -36891
random_search knapPI_16_200_1000_4 10000 15 -36933
random_search knapPI_16_200_1000_4 10000 16 -37488
random_search knapPI_16_200_1000_4 10000 17 -35488
random_search knapPI_16_200_1000_4 10000 18 -37622
random_search knapPI_16_200_1000_4 10000 19 -38175
random_search knapPI_16_200_1000_4 10000 20 -36096
random_search knapPI_16_200_1000_4 10000 21 -37354
random_search knapPI_16_200_1000_4 10000 22 -36114
random_search knapPI_16_200_1000_4 10000 23 -37107
random_search knapPI_16_200_1000_4 10000 24 -36980
random_search knapPI_16_200_1000_4 10000 25 -36493
random_search knapPI_16_200_1000_4 10000 26 -36090
random_search knapPI_16_200_1000_4 10000 27 -37237
random_search knapPI_16_200_1000_4 10000 28 -36812
random_search knapPI_16_200_1000_4 10000 29 -35868
random_search knapPI_16_200_1000_4 10000 30 -37120
random_search knapPI_16_200_1000_4 10000 31 -35764
random_search knapPI_16_200_1000_4 10000 32 -37168
random_search knapPI_16_200_1000_4 10000 33 -37116
random_search knapPI_16_200_1000_4 10000 34 -37101
random_search knapPI_16_200_1000_4 10000 35 -38587
random_search knapPI_16_200_1000_4 10000 36 -36284
random_search knapPI_16_200_1000_4 10000 37 -37071
random_search knapPI_16_200_1000_4 10000 38 -37914
random_search knapPI_16_200_1000_4 10000 39 -37067
random_search knapPI_16_200_1000_4 10000 40 -36986
random_search knapPI_16_200_1000_4 10000 41 -37143
random_search knapPI_16_200_1000_4 10000 42 -36541
random_search knapPI_16_200_1000_4 10000 43 -36638
random_search knapPI_16_200_1000_4 10000 44 -33523
random_search knapPI_16_200_1000_4 10000 45 -35542
random_search knapPI_16_200_1000_4 10000 46 -37048
random_search knapPI_16_200_1000_4 10000 47 -36008
random_search knapPI_16_200_1000_4 10000 48 -36683
random_search knapPI_16_200_1000_4 10000 49 -38131
random_search knapPI_16_200_1000_4 10000 50 -38334
random_search knapPI_16_200_1000_4 10000 51 -37689
random_search knapPI_16_200_1000_4 10000 52 -35608
random_search knapPI_16_200_1000_4 10000 53 -36546
random_search knapPI_16_200_1000_4 10000 54 -35693
random_search knapPI_16_200_1000_4 10000 55 -36350
random_search knapPI_16_200_1000_4 10000 56 -36384
random_search knapPI_16_200_1000_4 10000 57 -37805
random_search knapPI_16_200_1000_4 10000 58 -34996
random_search knapPI_16_200_1000_4 10000 59 -36949
random_search knapPI_16_200_1000_4 10000 60 -35319
random_search knapPI_16_200_1000_4 10000 61 -37223
random_search knapPI_16_200_1000_4 10000 62 -38848
random_search knapPI_16_200_1000_4 10000 63 -37681
random_search knapPI_16_200_1000_4 10000 64 -35293
random_search knapPI_16_200_1000_4 10000 65 -33737
random_search knapPI_16_200_1000_4 10000 66 -38856
random_search knapPI_16_200_1000_4 10000 67 -39055
random_search knapPI_16_200_1000_4 10000 68 -37247
random_search knapPI_16_200_1000_4 10000 69 -37034
random_search knapPI_16_200_1000_4 10000 70 -37033
random_search knapPI_16_200_1000_4 10000 71 -37533
random_search knapPI_16_200_1000_4 10000 72 -39330
random_search knapPI_16_200_1000_4 10000 73 -37271
random_search knapPI_16_200_1000_4 10000 74 -36732
random_search knapPI_16_200_1000_4 10000 75 -38688
random_search knapPI_16_200_1000_4 10000 76 -36743
random_search knapPI_16_200_1000_4 10000 77 -37404
random_search knapPI_16_200_1000_4 10000 78 -37353
random_search knapPI_16_200_1000_4 10000 79 -36836
random_search knapPI_16_200_1000_4 10000 80 -37525
random_search knapPI_16_200_1000_4 10000 81 -37288
random_search knapPI_16_200_1000_4 10000 82 -37089
random_search knapPI_16_200_1000_4 10000 83 -34481
random_search knapPI_16_200_1000_4 10000 84 -37192
random_search knapPI_16_200_1000_4 10000 85 -36873
random_search knapPI_16_200_1000_4 10000 86 -36090
random_search knapPI_16_200_1000_4 10000 87 -35294
random_search knapPI_16_200_1000_4 10000 88 -36254
random_search knapPI_16_200_1000_4 10000 89 -38134
random_search knapPI_16_200_1000_4 10000 90 -36831
random_search knapPI_16_200_1000_4 10000 91 -36375
random_search knapPI_16_200_1000_4 10000 92 -34204
random_search knapPI_16_200_1000_4 10000 93 -34286
random_search knapPI_16_200_1000_4 10000 94 -37059
random_search knapPI_16_200_1000_4 10000 95 -36280
random_search knapPI_16_200_1000_4 10000 96 -36844
random_search knapPI_16_200_1000_4 10000 97 -37588
random_search knapPI_16_200_1000_4 10000 98 -36911
random_search knapPI_16_200_1000_4 10000 99 -37132
pseudo_annealing knapPI_11_20_1000_4 10000 0 1400
pseudo_annealing knapPI_11_20_1000_4 10000 1 1400
pseudo_annealing knapPI_11_20_1000_4 10000 2 1400
pseudo_annealing knapPI_11_20_1000_4 10000 3 1400
pseudo_annealing knapPI_11_20_1000_4 10000 4 1440
pseudo_annealing knapPI_11_20_1000_4 10000 5 1440
pseudo_annealing knapPI_11_20_1000_4 10000 6 1400
pseudo_annealing knapPI_11_20_1000_4 10000 7 1400
pseudo_annealing knapPI_11_20_1000_4 10000 8 1400
pseudo_annealing knapPI_11_20_1000_4 10000 9 1400
pseudo_annealing knapPI_11_20_1000_4 10000 10 1400
pseudo_annealing knapPI_11_20_1000_4 10000 11 1400
pseudo_annealing knapPI_11_20_1000_4 10000 12 1360
pseudo_annealing knapPI_11_20_1000_4 10000 13 1360
pseudo_annealing knapPI_11_20_1000_4 10000 14 1440
pseudo_annealing knapPI_11_20_1000_4 10000 15 1440
pseudo_annealing knapPI_11_20_1000_4 10000 16 1400
pseudo_annealing knapPI_11_20_1000_4 10000 17 1400
pseudo_annealing knapPI_11_20_1000_4 10000 18 1400
pseudo_annealing knapPI_11_20_1000_4 10000 19 1400
pseudo_annealing knapPI_11_20_1000_4 10000 20 1400
pseudo_annealing knapPI_11_20_1000_4 10000 21 1400
pseudo_annealing knapPI_11_20_1000_4 10000 22 1400
pseudo_annealing knapPI_11_20_1000_4 10000 23 1400
pseudo_annealing knapPI_11_20_1000_4 10000 24 1400
pseudo_annealing knapPI_11_20_1000_4 10000 25 1440
pseudo_annealing knapPI_11_20_1000_4 10000 26 1400
pseudo_annealing knapPI_11_20_1000_4 10000 27 1400
pseudo_annealing knapPI_11_20_1000_4 10000 28 1400
pseudo_annealing knapPI_11_20_1000_4 10000 29 1400
pseudo_annealing knapPI_11_20_1000_4 10000 30 1400
pseudo_annealing knapPI_11_20_1000_4 10000 31 1360
pseudo_annealing knapPI_11_20_1000_4 10000 32 1400
pseudo_annealing knapPI_11_20_1000_4 10000 33 1400
pseudo_annealing knapPI_11_20_1000_4 10000 34 1400
pseudo_annealing knapPI_11_20_1000_4 10000 35 1400
pseudo_annealing knapPI_11_20_1000_4 10000 36 1400
pseudo_annealing knapPI_11_20_1000_4 10000 37 1400
pseudo_annealing knapPI_11_20_1000_4 10000 38 1440
pseudo_annealing knapPI_11_20_1000_4 10000 39 1400
pseudo_annealing knapPI_11_20_1000_4 10000 40 1400
pseudo_annealing knapPI_11_20_1000_4 10000 41 1400
pseudo_annealing knapPI_11_20_1000_4 10000 42 1400
pseudo_annealing knapPI_11_20_1000_4 10000 43 1400
pseudo_annealing knapPI_11_20_1000_4 10000 44 1400
pseudo_annealing knapPI_11_20_1000_4 10000 45 1400
pseudo_annealing knapPI_11_20_1000_4 10000 46 1400
pseudo_annealing knapPI_11_20_1000_4 10000 47 1400
pseudo_annealing knapPI_11_20_1000_4 10000 48 1400
pseudo_annealing knapPI_11_20_1000_4 10000 49 1400
pseudo_annealing knapPI_11_20_1000_4 10000 50 1400
pseudo_annealing knapPI_11_20_1000_4 10000 51 1440
pseudo_annealing knapPI_11_20_1000_4 10000 52 1400
pseudo_annealing knapPI_11_20_1000_4 10000 53 1360
pseudo_annealing knapPI_11_20_1000_4 10000 54 1400
pseudo_annealing knapPI_11_20_1000_4 10000 55 1400
pseudo_annealing knapPI_11_20_1000_4 10000 56 1400
pseudo_annealing knapPI_11_20_1000_4 10000 57 1400
pseudo_annealing knapPI_11_20_1000_4 10000 58 1400
pseudo_annealing knapPI_11_20_1000_4 10000 59 1400
pseudo_annealing knapPI_11_20_1000_4 10000 60 1400
pseudo_annealing knapPI_11_20_1000_4 10000 61 1400
pseudo_annealing knapPI_11_20_1000_4 10000 62 1400
pseudo_annealing knapPI_11_20_1000_4 10000 63 1400
pseudo_annealing knapPI_11_20_1000_4 10000 64 1400
pseudo_annealing knapPI_11_20_1000_4 10000 65 1400
pseudo_annealing knapPI_11_20_1000_4 10000 66 1440
pseudo_annealing knapPI_11_20_1000_4 10000 67 1400
pseudo_annealing knapPI_11_20_1000_4 10000 68 1360
pseudo_annealing knapPI_11_20_1000_4 10000 69 1400
pseudo_annealing knapPI_11_20_1000_4 10000 70 1400
pseudo_annealing knapPI_11_20_1000_4 10000 71 1400
pseudo_annealing knapPI_11_20_1000_4 10000 72 1400
pseudo_annealing knapPI_11_20_1000_4 10000 73 1400
pseudo_annealing knapPI_11_20_1000_4 10000 74 1400
pseudo_annealing knapPI_11_20_1000_4 10000 75 1360
pseudo_annealing knapPI_11_20_1000_4 10000 76 1400
pseudo_annealing knapPI_11_20_1000_4 10000 77 1440
pseudo_annealing knapPI_11_20_1000_4 10000 78 1400
pseudo_annealing knapPI_11_20_1000_4 10000 79 1400
pseudo_annealing knapPI_11_20_1000_4 10000 80 1440
pseudo_annealing knapPI_11_20_1000_4 10000 81 1400
pseudo_annealing knapPI_11_20_1000_4 10000 82 1400
pseudo_annealing knapPI_11_20_1000_4 10000 83 1400
pseudo_annealing knapPI_11_20_1000_4 10000 84 1440
pseudo_annealing knapPI_11_20_1000_4 10000 85 1400
pseudo_annealing knapPI_11_20_1000_4 10000 86 1400
pseudo_annealing knapPI_11_20_1000_4 10000 87 1440
pseudo_annealing knapPI_11_20_1000_4 10000 88 1400
pseudo_annealing knapPI_11_20_1000_4 10000 89 1400
pseudo_annealing knapPI_11_20_1000_4 10000 90 1400
pseudo_annealing knapPI_11_20_1000_4 10000 91 1400
pseudo_annealing knapPI_11_20_1000_4 10000 92 1400
pseudo_annealing knapPI_11_20_1000_4 10000 93 1400
pseudo_annealing knapPI_11_20_1000_4 10000 94 1440
pseudo_annealing knapPI_11_20_1000_4 10000 95 1400
pseudo_annealing knapPI_11_20_1000_4 10000 96 1400
pseudo_annealing knapPI_11_20_1000_4 10000 97 1400
pseudo_annealing knapPI_11_20_1000_4 10000 98 1400
pseudo_annealing knapPI_11_20_1000_4 10000 99 1400
pseudo_annealing knapPI_13_20_1000_4 10000 0 907
pseudo_annealing knapPI_13_20_1000_4 10000 1 907
pseudo_annealing knapPI_13_20_1000_4 10000 2 907
pseudo_annealing knapPI_13_20_1000_4 10000 3 907
pseudo_annealing knapPI_13_20_1000_4 10000 4 907
pseudo_annealing knapPI_13_20_1000_4 10000 5 907
pseudo_annealing knapPI_13_20_1000_4 10000 6 889
pseudo_annealing knapPI_13_20_1000_4 10000 7 907
pseudo_annealing knapPI_13_20_1000_4 10000 8 881
pseudo_annealing knapPI_13_20_1000_4 10000 9 907
pseudo_annealing knapPI_13_20_1000_4 10000 10 889
pseudo_annealing knapPI_13_20_1000_4 10000 11 880
pseudo_annealing knapPI_13_20_1000_4 10000 12 889
pseudo_annealing knapPI_13_20_1000_4 10000 13 889
pseudo_annealing knapPI_13_20_1000_4 10000 14 907
pseudo_annealing knapPI_13_20_1000_4 10000 15 890
pseudo_annealing knapPI_13_20_1000_4 10000 16 889
pseudo_annealing knapPI_13_20_1000_4 10000 17 907
pseudo_annealing knapPI_13_20_1000_4 10000 18 907
pseudo_annealing knapPI_13_20_1000_4 10000 19 907
pseudo_annealing knapPI_13_20_1000_4 10000 20 907
pseudo_annealing knapPI_13_20_1000_4 10000 21 907
pseudo_annealing knapPI_13_20_1000_4 10000 22 889
pseudo_annealing knapPI_13_20_1000_4 10000 23 907
pseudo_annealing knapPI_13_20_1000_4 10000 24 907
pseudo_annealing knapPI_13_20_1000_4 10000 25 880
pseudo_annealing knapPI_13_20_1000_4 10000 26 889
pseudo_annealing knapPI_13_20_1000_4 10000 27 889
pseudo_annealing knapPI_13_20_1000_4 10000 28 890
pseudo_annealing knapPI_13_20_1000_4 10000 29 907
pseudo_annealing knapPI_13_20_1000_4 10000 30 907
pseudo_annealing knapPI_13_20_1000_4 10000 31 907
pseudo_annealing knapPI_13_20_1000_4 10000 32 890
pseudo_annealing knapPI_13_20_1000_4 10000 33 907
pseudo_annealing knapPI_13_20_1000_4 10000 34 881
pseudo_annealing knapPI_13_20_1000_4 10000 35 907
pseudo_annealing knapPI_13_20_1000_4 10000 36 907
pseudo_annealing knapPI_13_20_1000_4 10000 37 890
pseudo_annealing knapPI_13_20_1000_4 10000 38 907
pseudo_annealing knapPI_13_20_1000_4 10000 39 889
pseudo_annealing knapPI_13_20_1000_4 10000 40 845
pseudo_annealing knapPI_13_20_1000_4 10000 41 907
pseudo_annealing knapPI_13_20_1000_4 10000 42 889
pseudo_annealing knapPI_13_20_1000_4 10000 43 907
pseudo_annealing knapPI_13_20_1000_4 10000 44 890
pseudo_annealing knapPI_13_20_1000_4 10000 45 907
pseudo_annealing knapPI_13_20_1000_4 10000 46 907
pseudo_annealing knapPI_13_20_1000_4 10000 47 907
pseudo_annealing knapPI_13_20_1000_4 10000 48 880
pseudo_annealing knapPI_13_20_1000_4 10000 49 890
pseudo_annealing knapPI_13_20_1000_4 10000 50 890
pseudo_annealing knapPI_13_20_1000_4 10000 51 907
pseudo_annealing knapPI_13_20_1000_4 10000 52 890
pseudo_annealing knapPI_13_20_1000_4 10000 53 889
pseudo_annealing knapPI_13_20_1000_4 10000 54 890
pseudo_annealing knapPI_13_20_1000_4 10000 55 890
pseudo_annealing knapPI_13_20_1000_4 10000 56 907
pseudo_annealing knapPI_13_20_1000_4 10000 57 907
pseudo_annealing knapPI_13_20_1000_4 10000 58 907
pseudo_annealing knapPI_13_20_1000_4 10000 59 890
pseudo_annealing knapPI_13_20_1000_4 10000 60 880
pseudo_annealing knapPI_13_20_1000_4 10000 61 889
pseudo_annealing knapPI_13_20_1000_4 10000 62 890
pseudo_annealing knapPI_13_20_1000_4 10000 63 907
pseudo_annealing knapPI_13_20_1000_4 10000 64 907
pseudo_annealing knapPI_13_20_1000_4 10000 65 907
pseudo_annealing knapPI_13_20_1000_4 10000 66 880
pseudo_annealing knapPI_13_20_1000_4 10000 67 907
pseudo_annealing knapPI_13_20_1000_4 10000 68 890
pseudo_annealing knapPI_13_20_1000_4 10000 69 872
pseudo_annealing knapPI_13_20_1000_4 10000 70 880
pseudo_annealing knapPI_13_20_1000_4 10000 71 907
pseudo_annealing knapPI_13_20_1000_4 10000 72 907
pseudo_annealing knapPI_13_20_1000_4 10000 73 889
pseudo_annealing knapPI_13_20_1000_4 10000 74 907
pseudo_annealing knapPI_13_20_1000_4 10000 75 907
pseudo_annealing knapPI_13_20_1000_4 10000 76 881
pseudo_annealing knapPI_13_20_1000_4 10000 77 907
pseudo_annealing knapPI_13_20_1000_4 10000 78 907
pseudo_annealing knapPI_13_20_1000_4 10000 79 890
pseudo_annealing knapPI_13_20_1000_4 10000 80 907
pseudo_annealing knapPI_13_20_1000_4 10000 81 890
pseudo_annealing knapPI_13_20_1000_4 10000 82 890
pseudo_annealing knapPI_13_20_1000_4 10000 83 889
pseudo_annealing knapPI_13_20_1000_4 10000 84 907
pseudo_annealing knapPI_13_20_1000_4 10000 85 907
pseudo_annealing knapPI_13_20_1000_4 10000 86 907
pseudo_annealing knapPI_13_20_1000_4 10000 87 889
pseudo_annealing knapPI_13_20_1000_4 10000 88 890
pseudo_annealing knapPI_13_20_1000_4 10000 89 907
pseudo_annealing knapPI_13_20_1000_4 10000 90 907
pseudo_annealing knapPI_13_20_1000_4 10000 91 889
pseudo_annealing knapPI_13_20_1000_4 10000 92 907
pseudo_annealing knapPI_13_20_1000_4 10000 93 907
pseudo_annealing knapPI_13_20_1000_4 10000 94 889
pseudo_annealing knapPI_13_20_1000_4 10000 95 890
pseudo_annealing knapPI_13_20_1000_4 10000 96 907
pseudo_annealing knapPI_13_20_1000_4 10000 97 890
pseudo_annealing knapPI_13_20_1000_4 10000 98 880
pseudo_annealing knapPI_13_20_1000_4 10000 99 907
pseudo_annealing knapPI_16_20_1000_4 10000 0 2575
pseudo_annealing knapPI_16_20_1000_4 10000 1 2290
pseudo_annealing knapPI_16_20_1000_4 10000 2 2864
pseudo_annealing knapPI_16_20_1000_4 10000 3 2886
pseudo_annealing knapPI_16_20_1000_4 10000 4 2532
pseudo_annealing knapPI_16_20_1000_4 10000 5 2626
pseudo_annealing knapPI_16_20_1000_4 10000 6 2597
pseudo_annealing knapPI_16_20_1000_4 10000 7 2597
pseudo_annealing knapPI_16_20_1000_4 10000 8 2864
pseudo_annealing knapPI_16_20_1000_4 10000 9 2542
pseudo_annealing knapPI_16_20_1000_4 10000 10 2516
pseudo_annealing knapPI_16_20_1000_4 10000 11 2675
pseudo_annealing knapPI_16_20_1000_4 10000 12 2539
pseudo_annealing knapPI_16_20_1000_4 10000 13 2525
pseudo_annealing knapPI_16_20_1000_4 10000 14 2893
pseudo_annealing knapPI_16_20_1000_4 10000 15 2664
pseudo_annealing knapPI_16_20_1000_4 10000 16 2449
pseudo_annealing knapPI_16_20_1000_4 10000 17 2651
pseudo_annealing knapPI_16_20_1000_4 10000 18 2503
pseudo_annealing knapPI_16_20_1000_4 10000 19 2675
pseudo_annealing knapPI_16_20_1000_4 10000 20 2671
pseudo_annealing knapPI_16_20_1000_4 10000 21 2864
pseudo_annealing knapPI_16_20_1000_4 10000 22 2893
pseudo_annealing knapPI_16_20_1000_4 10000 23 2520
pseudo_annealing knapPI_16_20_1000_4 10000 24 2556
pseudo_annealing knapPI_16_20_1000_4 10000 25 2893
pseudo_annealing knapPI_16_20_1000_4 10000 26 2527
pseudo_annealing knapPI_16_20_1000_4 10000 27 2651
pseudo_annealing knapPI_16_20_1000_4 10000 28 2671
pseudo_annealing knapPI_16_20_1000_4 10000 29 2557
pseudo_annealing knapPI_16_20_1000_4 10000 30 2557
pseudo_annealing knapPI_16_20_1000_4 10000 31 2531
pseudo_annealing knapPI_16_20_1000_4 10000 32 2575
pseudo_annealing knapPI_16_20_1000_4 10000 33 2731
pseudo_annealing knapPI_16_20_1000_4 10000 34 2575
pseudo_annealing knapPI_16_20_1000_4 10000 35 2893
pseudo_annealing knapPI_16_20_1000_4 10000 36 2886
pseudo_annealing knapPI_16_20_1000_4 10000 37 2864
pseudo_annealing knapPI_16_20_1000_4 10000 38 2651
pseudo_annealing knapPI_16_20_1000_4 10000 39 2505
pseudo_annealing knapPI_16_20_1000_4 10000 40 2557
pseudo_annealing knapPI_16_20_1000_4 10000 41 2633
pseudo_annealing knapPI_16_20_1000_4 10000 42 2864
pseudo_annealing knapPI_16_20_1000_4 10000 43 2731
pseudo_annealing knapPI_16_20_1000_4 10000 44 2682
pseudo_annealing knapPI_16_20_1000_4 10000 45 2449
pseudo_annealing knapPI_16_20_1000_4 10000 46 2449
pseudo_annealing knapPI_16_20_1000_4 10000 47 2682
pseudo_annealing knapPI_16_20_1000_4 10000 48 2893
pseudo_annealing knapPI_16_20_1000_4 10000 49 2633
pseudo_annealing knapPI_16_20_1000_4 10000 50 2864
pseudo_annealing knapPI_16_20_1000_4 10000 51 2682
pseudo_annealing knapPI_16_20_1000_4 10000 52 2550
pseudo_annealing knapPI_16_20_1000_4 10000 53 2597
pseudo_annealing knapPI_16_20_1000_4 10000 54 2538
pseudo_annealing knapPI_16_20_1000_4 10000 55 2582
pseudo_annealing knapPI_16_20_1000_4 10000 56 2893
pseudo_annealing knapPI_16_20_1000_4 10000 57 2464
pseudo_annealing knapPI_16_20_1000_4 10000 58 2731
pseudo_annealing knapPI_16_20_1000_4 10000 59 2893
pseudo_annealing knapPI_16_20_1000_4 10000 60 2886
pseudo_annealing knapPI_16_20_1000_4 10000 61 2675
pseudo_annealing knapPI_16_20_1000_4 10000 62 2557
pseudo_annealing knapPI_16_20_1000_4 10000 63 2886
pseudo_annealing knapPI_16_20_1000_4 10000 64 2557
pseudo_annealing knapPI_16_20_1000_4 10000 65 2886
pseudo_annealing knapPI_16_20_1000_4 10000 66 2864
pseudo_annealing knapPI_16_20_1000_4 10000 67 2633
pseudo_annealing knapPI_16_20_1000_4 10000 68 2671
pseudo_annealing knapPI_16_20_1000_4 10000 69 2532
pseudo_annealing knapPI_16_20_1000_4 10000 70 2532
pseudo_annealing knapPI_16_20_1000_4 10000 71 2557
pseudo_annealing knapPI_16_20_1000_4 10000 72 2582
pseudo_annealing knapPI_16_20_1000_4 10000 73 2531
pseudo_annealing knapPI_16_20_1000_4 10000 74 2724
pseudo_annealing knapPI_16_20_1000_4 10000 75 2520
pseudo_annealing knapPI_16_20_1000_4 10000 76 2597
pseudo_annealing knapPI_16_20_1000_4 10000 77 2864
pseudo_annealing knapPI_16_20_1000_4 10000 78 2557
pseudo_annealing knapPI_16_20_1000_4 10000 79 2731
pseudo_annealing knapPI_16_20_1000_4 10000 80 2633
pseudo_annealing knapPI_16_20_1000_4 10000 81 2527
pseudo_annealing knapPI_16_20_1000_4 10000 82 2633
pseudo_annealing knapPI_16_20_1000_4 10000 83 2864
pseudo_annealing knapPI_16_20_1000_4 10000 84 2864
pseudo_annealing knapPI_16_20_1000_4 10000 85 2593
pseudo_annealing knapPI_16_20_1000_4 10000 86 2864
pseudo_annealing knapPI_16_20_1000_4 10000 87 2532
pseudo_annealing knapPI_16_20_1000_4 10000 88 2864
pseudo_annealing knapPI_16_20_1000_4 10000 89 2593
pseudo_annealing knapPI_16_20_1000_4 10000 90 2528
pseudo_annealing knapPI_16_20_1000_4 10000 91 2593
pseudo_annealing knapPI_16_20_1000_4 10000 92 2626
pseudo_annealing knapPI_16_20_1000_4 10000 93 2864
pseudo_annealing knapPI_16_20_1000_4 10000 94 2886
pseudo_annealing knapPI_16_20_1000_4 10000 95 2582
pseudo_annealing knapPI_16_20_1000_4 10000 96 2675
pseudo_annealing knapPI_16_20_1000_4 10000 97 2633
pseudo_annealing knapPI_16_20_1000_4 10000 98 2664
pseudo_annealing knapPI_16_20_1000_4 10000 99 2682
pseudo_annealing knapPI_11_200_1000_4 10000 0 -34575
pseudo_annealing knapPI_11_200_1000_4 10000 1 -33301
pseudo_annealing knapPI_11_200_1000_4 10000 2 -33949
pseudo_annealing knapPI_11_200_1000_4 10000 3 -34662
pseudo_annealing knapPI_11_200_1000_4 10000 4 -35912
pseudo_annealing knapPI_11_200_1000_4 10000 5 -35086
pseudo_annealing knapPI_11_200_1000_4 10000 6 -32061
pseudo_annealing knapPI_11_200_1000_4 10000 7 -33877
pseudo_annealing knapPI_11_200_1000_4 10000 8 -35486
pseudo_annealing knapPI_11_200_1000_4 10000 9 -35268
pseudo_annealing knapPI_11_200_1000_4 10000 10 -34650
pseudo_annealing knapPI_11_200_1000_4 10000 11 -32420
pseudo_annealing knapPI_11_200_1000_4 10000 12 -37070
pseudo_annealing knapPI_11_200_1000_4 10000 13 -31123
pseudo_annealing knapPI_11_200_1000_4 10000 14 -36004
pseudo_annealing knapPI_11_200_1000_4 10000 15 -31246
pseudo_annealing knapPI_11_200_1000_4 10000 16 -33025
pseudo_annealing knapPI_11_200_1000_4 10000 17 -32907
pseudo_annealing knapPI_11_200_1000_4 10000 18 -36610
pseudo_annealing knapPI_11_200_1000_4 10000 19 -31319
pseudo_annealing knapPI_11_200_1000_4 10000 20 -32975
pseudo_annealing knapPI_11_200_1000_4 10000 21 -33820
pseudo_annealing knapPI_11_200_1000_4 10000 22 -33319
pseudo_annealing knapPI_11_200_1000_4 10000 23 -33833
pseudo_annealing knapPI_11_200_1000_4 10000 24 -34556
pseudo_annealing knapPI_11_200_1000_4 10000 25 -35543
pseudo_annealing knapPI_11_200_1000_4 10000 26 -36605
pseudo_annealing knapPI_11_200_1000_4 10000 27 -36022
pseudo_annealing knapPI_11_200_1000_4 10000 28 -32767
pseudo_annealing knapPI_11_200_1000_4 10000 29 -34156
pseudo_annealing knapPI_11_200_1000_4 10000 30 -35828
pseudo_annealing knapPI_11_200_1000_4 10000 31 -34861
pseudo_annealing knapPI_11_200_1000_4 10000 32 -34102
pseudo_annealing knapPI_11_200_1000_4 10000 33 -33517
pseudo_annealing knapPI_11_200_1000_4 10000 34 -35333
pseudo_annealing knapPI_11_200_1000_4 10000 35 -32138
pseudo_annealing knapPI_11_200_1000_4 10000 36 -34157
pseudo_annealing knapPI_11_200_1000_4 10000 37 -33222
pseudo_annealing knapPI_11_200_1000_4 10000 38 -36800
pseudo_annealing knapPI_11_200_1000_4 10000 39 -32908
pseudo_annealing knapPI_11_200_1000_4 10000 40 -34497
pseudo_annealing knapPI_11_200_1000_4 10000 41 -33523
pseudo_annealing knapPI_11_200_1000_4 10000 42 -35005
pseudo_annealing knapPI_11_200_1000_4 10000 43 -33042
pseudo_annealing knapPI_11_200_1000_4 10000 44 -35538
pseudo_annealing knapPI_11_200_1000_4 10000 45 -33186
pseudo_annealing knapPI_11_200_1000_4 10000 46 -30478
pseudo_annealing knapPI_11_200_1000_4 10000 47 -33691
pseudo_annealing knapPI_11_200_1000_4 10000 48 -35067
pseudo_annealing knapPI_11_200_1000_4 10000 49 -33190
pseudo_annealing knapPI_11_200_1000_4 10000 50 -32987
pseudo_annealing knapPI_11_200_1000_4 10000 51 -34069
pseudo_annealing knapPI_11_200_1000_4 10000 52 -34312
pseudo_annealing knapPI_11_200_1000_4 10000 53 -35009
pseudo_annealing knapPI_11_200_1000_4 10000 54 -34502
pseudo_annealing knapPI_11_200_1000_4 10000 55 -32969
pseudo_annealing knapPI_11_200_1000_4 10000 56 -31386
pseudo_annealing knapPI_11_200_1000_4 10000 57 -35256
pseudo_annealing knapPI_11_200_1000_4 10000 58 -33947
pseudo_annealing knapPI_11_200_1000_4 10000 59 -34999
pseudo_annealing knapPI_11_200_1000_4 10000 60 -35136
pseudo_annealing knapPI_11_200_1000_4 10000 61 -32362
pseudo_annealing knapPI_11_200_1000_4 10000 62 -34365
pseudo_annealing knapPI_11_200_1000_4 10000 63 -32496
pseudo_annealing knapPI_11_200_1000_4 10000 64 -34237
pseudo_annealing knapPI_11_200_1000_4 10000 65 -33511
pseudo_annealing knapPI_11_200_1000_4 10000 66 -34610
pseudo_annealing knapPI_11_200_1000_4 10000 67 -32147
pseudo_annealing knapPI_11_200_1000_4 10000 68 -33318
pseudo_annealing knapPI_11_200_1000_4 10000 69 -35338
pseudo_annealing knapPI_11_200_1000_4 10000 70 -36446
pseudo_annealing knapPI_11_200_1000_4 10000 71 -32153
pseudo_annealing knapPI_11_200_1000_4 10000 72 -34559
pseudo_annealing knapPI_11_200_1000_4 10000 73 -35132
